Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Yr Sold,SalePrice,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Functional,Fireplace Qu,Garage Finish,Garage Qual,Garage Cond,Pool QC
10320,6,5,1915,1950,0.0,375.0,0.0,763.0,1138.0,1138,1042,0,2180,0.0,0.0,1,1,3,1,7,1,2006.0,2.0,720.0,0,0,170,0,0,0,0,2007,161000,3,3,3,2,2,1,4,3,7,4,1,3,3,1
10603,6,7,1977,2001,28.0,1200.0,0.0,410.0,1610.0,1610,0,0,1610,1.0,0.0,2,0,3,1,6,2,1977.0,2.0,480.0,168,68,0,0,0,0,0,2010,205000,3,3,3,3,5,1,4,4,7,3,2,3,3,1
4084,7,6,1986,1986,340.0,893.0,0.0,384.0,1277.0,1501,0,0,1501,1.0,0.0,2,0,2,1,6,1,1986.0,2.0,512.0,240,0,0,0,0,0,0,2008,241500,4,3,4,3,6,1,4,4,7,3,3,3,3,1
7943,4,5,1961,1961,192.0,903.0,0.0,126.0,1029.0,1029,0,0,1029,1.0,0.0,1,0,3,1,5,0,1961.0,1.0,261.0,64,0,39,0,0,0,0,2007,118500,3,2,3,3,3,1,4,3,7,1,1,3,3,1
6930,5,4,1958,1958,120.0,300.0,294.0,468.0,1062.0,1352,0,0,1352,0.0,1.0,1,0,3,1,6,0,1958.0,1.0,288.0,168,0,294,0,0,0,0,2006,130000,3,3,3,3,4,3,5,4,5,1,1,3,3,1
7200,5,8,1940,1950,279.0,0.0,0.0,808.0,808.0,1072,0,0,1072,0.0,0.0,1,0,2,1,5,2,1940.0,2.0,379.0,0,0,0,0,0,0,0,2007,130000,3,3,3,3,1,1,5,3,7,4,1,3,3,1
16052,10,5,2006,2006,734.0,1206.0,0.0,644.0,1850.0,1850,848,0,2698,1.0,0.0,2,1,4,1,11,1,2006.0,3.0,736.0,250,0,0,0,0,0,0,2006,535000,5,3,5,3,6,1,5,5,7,4,2,3,3,1
7150,5,6,1962,1962,60.0,140.0,590.0,182.0,912.0,912,0,0,912,0.0,1.0,1,0,3,1,6,0,1962.0,1.0,252.0,0,0,0,0,0,0,0,2009,123000,3,3,3,3,2,4,4,3,7,1,1,3,3,1
6012,4,5,1955,1955,0.0,0.0,0.0,0.0,0.0,1152,0,0,1152,0.0,0.0,2,0,2,2,6,0,1979.0,0.0,0.0,0,0,0,0,0,0,0,2008,82000,3,2,1,1,0,0,3,3,7,1,0,1,1,1
5350,7,8,1920,1965,0.0,116.0,0.0,508.0,624.0,730,720,0,1450,0.0,0.0,1,0,3,1,7,0,1935.0,1.0,288.0,0,192,0,0,0,0,0,2008,132000,3,3,3,3,4,1,5,3,7,1,1,3,3,1
5400,5,6,1921,1968,0.0,0.0,0.0,1073.0,1073.0,1073,0,0,1073,0.0,0.0,1,0,2,1,4,0,1968.0,1.0,326.0,0,0,112,0,0,0,0,2006,108480,3,3,3,3,1,1,5,3,7,1,1,3,3,1
9535,5,5,1967,1967,450.0,194.0,982.0,0.0,1176.0,1458,0,0,1458,1.0,0.0,1,1,3,1,7,1,1967.0,2.0,512.0,284,0,0,0,0,0,0,2006,165000,3,3,3,3,4,2,3,3,7,3,1,3,3,1
7441,7,5,2006,2006,170.0,0.0,0.0,1461.0,1461.0,1486,0,0,1486,0.0,0.0,2,0,3,1,7,0,2006.0,2.0,566.0,0,32,0,0,0,0,0,2007,181000,4,3,4,3,1,1,5,4,7,1,2,3,3,1
15400,5,5,1961,1961,0.0,0.0,0.0,552.0,552.0,904,611,259,1774,0.0,0.0,2,0,4,1,8,1,1961.0,1.0,384.0,290,40,0,0,0,0,0,2009,165000,3,3,3,4,1,1,3,3,7,3,1,3,3,1
10544,5,5,1969,1969,0.0,476.0,0.0,388.0,864.0,864,615,0,1479,0.0,0.0,2,0,5,1,8,0,1969.0,1.0,275.0,287,0,280,0,0,0,0,2010,161000,3,3,3,3,4,1,3,3,7,1,3,3,3,1
10936,8,5,2006,2006,60.0,0.0,0.0,1504.0,1504.0,1504,0,0,1504,0.0,0.0,2,0,3,1,7,0,2006.0,2.0,510.0,144,0,0,0,0,0,0,2006,199000,4,3,4,3,1,1,5,4,7,1,3,3,3,1
11316,7,5,2002,2003,44.0,624.0,0.0,193.0,817.0,824,1070,0,1894,1.0,0.0,2,1,4,1,8,1,2002.0,2.0,510.0,0,40,0,0,0,0,0,2010,214900,4,3,4,3,6,1,5,4,7,4,3,3,3,1
8640,8,5,2006,2006,0.0,24.0,0.0,1254.0,1278.0,1278,0,0,1278,0.0,0.0,2,0,2,1,5,0,2006.0,2.0,584.0,0,60,0,0,0,0,0,2006,198600,4,3,4,3,6,1,5,4,7,1,2,3,3,1
12090,8,5,1998,1998,650.0,0.0,0.0,1141.0,1141.0,1165,1098,0,2263,0.0,0.0,2,1,4,1,10,1,1998.0,2.0,420.0,144,123,0,0,0,0,0,2006,258000,4,3,4,3,1,1,4,4,7,3,3,3,3,1
7939,7,5,2000,2000,23.0,820.0,0.0,348.0,1168.0,1168,1619,0,2787,2.0,0.0,4,2,6,2,8,2,2000.0,4.0,820.0,312,0,0,0,0,0,0,2009,269500,3,3,5,3,6,1,5,3,7,3,3,3,3,1
7750,7,5,2002,2002,0.0,0.0,0.0,707.0,707.0,707,707,0,1414,0.0,0.0,2,1,3,1,6,1,2002.0,2.0,403.0,100,35,0,0,0,0,0,2008,176000,4,3,4,3,1,1,5,4,7,4,3,3,3,1
9350,6,7,1964,1991,108.0,270.0,580.0,452.0,1302.0,1302,0,0,1302,0.0,1.0,2,0,3,1,7,0,1964.0,1.0,309.0,333,0,0,0,0,0,0,2007,158000,3,3,4,3,2,5,5,4,6,1,2,3,3,1
7750,8,5,2002,2002,0.0,353.0,0.0,55.0,408.0,779,640,0,1419,1.0,0.0,2,1,3,1,7,1,2002.0,2.0,527.0,120,0,0,0,0,0,0,2009,184100,4,3,4,3,6,1,5,4,7,3,3,3,3,1
13001,6,5,1971,1971,176.0,492.0,121.0,1012.0,1625.0,1220,0,0,1220,0.0,1.0,2,0,2,1,6,1,1971.0,2.0,944.0,0,0,249,0,0,0,0,2007,170000,3,3,3,3,5,4,3,3,7,3,1,3,3,1
13607,6,6,1986,1986,242.0,454.0,0.0,118.0,572.0,1182,800,0,1982,1.0,0.0,2,1,3,1,6,1,1986.0,2.0,501.0,400,112,0,0,0,0,1500,2009,208000,3,4,3,3,5,1,4,3,7,3,3,3,3,1
4435,6,5,2003,2003,170.0,685.0,0.0,163.0,848.0,848,0,0,848,1.0,0.0,1,0,1,1,4,0,2003.0,2.0,420.0,140,0,0,0,0,0,0,2009,140000,4,3,4,3,6,1,5,4,7,1,3,3,3,1
3843,8,5,2007,2008,174.0,1476.0,0.0,120.0,1596.0,1648,0,0,1648,1.0,1.0,2,0,2,1,5,1,2007.0,2.0,482.0,162,53,0,153,0,0,0,2009,230000,5,3,5,3,6,1,5,5,7,4,3,3,3,1
5950,8,5,1989,1989,0.0,319.0,0.0,1018.0,1337.0,1337,0,0,1337,1.0,0.0,2,0,2,1,5,1,1989.0,2.0,462.0,0,73,154,0,0,0,0,2008,188500,4,3,4,3,6,1,4,4,7,3,2,3,3,1
12400,5,6,1940,1950,0.0,602.0,0.0,299.0,901.0,1125,592,0,1717,0.0,0.0,1,1,2,1,7,1,1940.0,1.0,410.0,0,0,0,0,113,0,0,2006,194000,3,3,4,3,4,1,3,3,7,4,1,3,3,1
10425,5,5,1956,1958,0.0,774.0,0.0,330.0,1104.0,1104,0,0,1104,1.0,0.0,1,0,3,1,5,0,1956.0,1.0,384.0,0,0,0,0,0,0,0,2008,133000,3,3,3,3,3,1,4,3,7,1,2,3,3,1
16269,5,5,1978,1978,76.0,625.0,0.0,282.0,907.0,907,0,0,907,0.0,0.0,1,0,3,1,5,0,1978.0,1.0,343.0,72,0,0,0,0,0,0,2009,140000,3,3,4,3,6,1,3,3,7,1,1,3,3,1
8998,7,5,2000,2000,120.0,527.0,0.0,255.0,782.0,782,870,0,1652,0.0,0.0,2,1,3,1,6,0,2000.0,2.0,532.0,0,70,0,0,0,0,0,2008,207500,4,3,4,3,6,1,5,4,7,1,2,3,3,1
10400,6,7,1967,1997,256.0,0.0,0.0,932.0,932.0,1271,1369,0,2640,0.0,0.0,2,1,5,1,8,1,1967.0,2.0,515.0,0,120,0,0,168,0,0,2009,256900,3,3,3,3,1,1,4,4,7,3,2,3,3,1
10134,5,6,1940,1950,0.0,0.0,0.0,735.0,735.0,735,299,0,1034,0.0,0.0,1,0,2,1,5,0,1940.0,1.0,240.0,0,39,0,0,0,0,0,2007,109000,3,3,3,3,1,1,4,3,7,1,1,3,3,1
7007,5,5,1979,1979,0.0,0.0,0.0,0.0,0.0,1513,0,0,1513,0.0,0.0,2,0,4,2,8,0,1979.0,2.0,400.0,0,0,0,0,0,0,0,2009,113722,3,3,1,1,0,0,3,3,7,1,1,3,3,1
11645,8,5,2005,2006,76.0,24.0,0.0,1474.0,1498.0,1498,0,0,1498,0.0,0.0,2,0,3,1,7,1,2005.0,3.0,844.0,144,98,0,0,0,0,0,2009,237000,4,3,5,3,6,1,5,4,7,4,3,3,3,1
8250,5,7,1963,1963,0.0,288.0,0.0,765.0,1053.0,1053,0,0,1053,1.0,0.0,1,0,3,1,6,0,1994.0,2.0,692.0,240,0,0,0,109,0,0,2007,142100,3,3,3,3,5,1,4,4,7,1,2,3,3,1
11027,6,5,1954,1954,28.0,468.0,539.0,171.0,1178.0,1293,0,0,1293,1.0,0.0,2,0,2,1,5,0,1954.0,2.0,452.0,280,0,0,0,0,0,0,2006,149900,3,3,3,3,4,3,4,3,7,1,2,3,3,1
12350,9,5,2008,2008,450.0,1232.0,0.0,788.0,2020.0,2020,0,0,2020,1.0,0.0,2,0,3,1,7,1,2008.0,3.0,896.0,192,98,0,0,0,0,0,2009,404000,5,3,5,3,6,1,5,5,7,4,2,3,3,1
18275,7,8,1962,1998,0.0,636.0,0.0,802.0,1438.0,1900,548,0,2448,1.0,0.0,3,0,3,1,9,2,1962.0,2.0,441.0,520,102,0,0,0,0,0,2006,277500,3,3,3,3,5,1,3,3,7,4,2,3,3,1
9206,6,5,1985,1985,336.0,0.0,0.0,741.0,741.0,977,755,0,1732,0.0,0.0,2,1,3,1,7,1,1985.0,2.0,476.0,192,46,0,0,0,0,0,2010,178000,4,3,4,3,1,1,3,4,7,3,3,3,3,1
6240,8,5,2006,2006,176.0,863.0,0.0,461.0,1324.0,1324,0,0,1324,1.0,0.0,2,0,2,1,6,1,2006.0,2.0,550.0,192,38,0,0,0,0,0,2009,254000,4,3,4,3,6,1,5,4,7,4,3,3,3,1
9656,2,2,1923,1970,0.0,0.0,0.0,678.0,678.0,832,0,0,832,0.0,0.0,1,0,2,1,5,1,1928.0,2.0,780.0,0,0,0,0,0,0,0,2010,12789,3,2,2,2,1,1,3,3,7,4,1,2,2,1
7875,7,5,1995,1996,38.0,0.0,0.0,1237.0,1237.0,1253,0,0,1253,0.0,0.0,2,0,3,1,6,1,1995.0,2.0,402.0,220,21,0,0,0,0,0,2007,176000,3,3,4,4,1,1,4,3,7,3,3,3,3,1
16259,9,5,2006,2006,370.0,0.0,0.0,1249.0,1249.0,1249,1347,0,2596,0.0,0.0,3,1,4,1,9,0,2006.0,3.0,840.0,240,154,0,0,0,0,0,2006,342643,3,3,5,4,1,1,5,4,7,1,2,3,3,1
6173,5,6,1967,1967,75.0,599.0,0.0,277.0,876.0,902,0,0,902,0.0,0.0,1,0,3,1,6,0,1967.0,1.0,288.0,0,0,0,0,0,0,0,2007,125500,3,3,3,3,6,1,3,3,7,1,1,3,3,1
12890,6,5,1989,1989,128.0,0.0,0.0,1495.0,1495.0,1495,0,0,1495,0.0,0.0,2,0,3,1,8,1,1989.0,2.0,438.0,252,0,192,0,0,0,0,2008,150000,3,3,4,3,1,1,5,3,7,3,1,3,3,1
10440,8,5,2007,2007,0.0,0.0,0.0,1574.0,1574.0,1584,0,0,1584,0.0,0.0,2,0,2,1,6,1,2007.0,2.0,594.0,0,256,0,0,0,0,0,2007,261329,5,3,4,3,1,1,5,5,7,4,3,3,3,1
7500,7,5,2004,2005,120.0,680.0,0.0,400.0,1080.0,1080,0,0,1080,1.0,0.0,1,0,3,1,6,0,1979.0,0.0,0.0,0,0,0,0,0,0,0,2008,141000,3,3,4,3,6,1,5,4,7,1,0,1,1,1
9532,4,6,1953,1953,0.0,595.0,354.0,156.0,1105.0,1647,0,0,1647,1.0,0.0,1,0,3,1,6,1,1953.0,1.0,280.0,225,0,0,0,0,368,0,2007,153000,3,3,3,3,4,3,4,3,6,2,3,3,3,3
3922,7,5,2006,2007,72.0,0.0,0.0,1258.0,1258.0,1258,0,0,1258,0.0,0.0,2,0,2,1,6,1,2007.0,3.0,648.0,144,16,0,0,0,0,0,2007,172500,4,3,5,3,1,1,5,4,7,4,3,3,3,1
8730,6,7,1915,2003,0.0,0.0,0.0,698.0,698.0,698,698,0,1396,0.0,0.0,1,0,3,1,7,0,2003.0,1.0,384.0,0,0,0,0,259,0,0,2007,153575,3,3,3,3,1,1,5,3,7,1,1,3,3,1
6060,5,9,1930,2007,0.0,737.0,0.0,100.0,837.0,1001,0,0,1001,0.0,0.0,1,0,2,1,5,0,1930.0,1.0,216.0,154,0,42,86,0,0,0,2007,124900,4,3,3,3,5,1,5,4,7,1,1,3,1,1
14450,9,5,2006,2007,315.0,0.0,0.0,2121.0,2121.0,2121,0,0,2121,0.0,0.0,2,1,3,1,8,1,2007.0,3.0,732.0,124,98,0,0,142,0,0,2007,415298,5,3,5,3,1,1,5,5,7,5,3,3,3,1
5400,6,6,1920,1950,0.0,0.0,0.0,972.0,972.0,1044,0,436,1480,0.0,0.0,1,0,3,1,6,0,1920.0,1.0,207.0,0,0,176,0,0,0,0,2009,119000,2,3,3,3,1,1,5,3,7,1,1,2,3,1
10000,8,5,2006,2006,410.0,0.0,0.0,1588.0,1588.0,1588,0,0,1588,0.0,0.0,2,0,3,1,7,1,2006.0,3.0,825.0,144,45,0,0,0,0,0,2007,227000,4,3,4,4,1,1,5,4,7,4,2,3,3,1
10007,5,7,1959,2006,54.0,806.0,0.0,247.0,1053.0,1053,0,0,1053,1.0,0.0,1,1,3,1,5,0,1959.0,1.0,312.0,0,0,0,0,0,0,0,2008,145500,4,3,3,3,5,1,5,4,7,1,2,3,3,1
7830,3,5,1921,1950,0.0,416.0,0.0,76.0,492.0,492,0,0,492,1.0,0.0,1,0,1,1,3,0,1921.0,1.0,200.0,0,0,78,0,0,0,0,2006,61500,3,3,2,3,2,1,3,3,7,1,1,2,3,1
11727,7,6,1969,1969,434.0,0.0,0.0,1851.0,1851.0,1851,0,0,1851,0.0,0.0,2,0,3,1,8,1,1969.0,2.0,506.0,0,146,0,0,0,0,0,2006,192100,3,4,3,3,1,1,4,3,7,3,3,3,3,1
10320,6,7,1915,1965,0.0,276.0,262.0,160.0,698.0,754,649,0,1403,1.0,0.0,1,1,3,1,7,0,1915.0,1.0,308.0,0,0,288,0,0,0,0,2009,116000,3,4,3,3,3,5,5,3,7,1,1,3,3,1
10482,6,8,1958,1958,63.0,507.0,0.0,81.0,588.0,1138,0,0,1138,0.0,1.0,1,0,3,1,6,0,1958.0,1.0,264.0,224,0,0,0,0,0,0,2007,145000,3,4,3,3,6,1,5,3,7,1,2,3,3,1
15274,9,5,2003,2003,724.0,1972.0,0.0,480.0,2452.0,2452,0,0,2452,2.0,0.0,2,0,3,1,10,1,2003.0,3.0,886.0,0,116,0,0,0,0,0,2009,445000,4,3,5,3,6,1,5,5,7,4,3,3,3,1
8800,5,7,1977,2008,0.0,532.0,144.0,364.0,1040.0,1040,0,0,1040,0.0,0.0,2,0,3,1,5,0,1977.0,2.0,484.0,0,0,0,0,288,0,0,2009,150500,3,3,4,3,2,3,3,4,7,1,1,3,3,1
10000,6,5,1993,1994,0.0,0.0,0.0,763.0,763.0,763,892,0,1655,0.0,0.0,2,1,3,1,7,1,1993.0,2.0,440.0,157,84,0,0,0,0,0,2010,175900,3,3,4,3,1,1,4,3,7,3,3,3,3,1
10140,6,6,1974,1974,196.0,888.0,0.0,228.0,1116.0,1116,0,0,1116,1.0,0.0,2,0,3,1,6,1,1974.0,2.0,528.0,0,0,0,0,0,0,0,2009,167900,3,3,3,3,5,1,5,3,7,3,2,3,3,1
14054,7,5,2006,2006,0.0,0.0,0.0,879.0,879.0,879,984,0,1863,0.0,0.0,2,1,4,1,9,1,2006.0,3.0,660.0,100,17,0,0,0,0,0,2006,219210,4,3,4,3,1,1,5,4,7,4,3,3,3,1
11218,6,5,1992,1992,0.0,0.0,0.0,1055.0,1055.0,1055,790,0,1845,0.0,0.0,2,1,3,1,8,1,1992.0,2.0,462.0,635,104,0,0,0,0,400,2010,189000,4,3,4,3,1,1,5,4,7,3,2,3,3,1
8856,5,4,1957,1957,143.0,621.0,52.0,503.0,1176.0,1176,0,0,1176,1.0,0.0,1,0,3,1,6,2,1957.0,1.0,292.0,0,88,0,0,95,0,0,2008,136500,3,3,3,3,5,2,3,3,7,4,2,3,3,1
7800,5,7,1966,2008,47.0,240.0,474.0,150.0,864.0,892,0,0,892,1.0,0.0,1,0,3,1,5,0,1966.0,1.0,416.0,0,0,0,0,0,0,0,2010,137900,3,3,3,3,4,3,5,4,7,1,1,3,3,1
7200,5,4,1910,2006,0.0,247.0,465.0,310.0,1022.0,1022,0,0,1022,1.0,0.0,1,0,2,1,4,0,1956.0,1.0,280.0,0,30,226,0,0,0,0,2009,85000,3,3,3,3,5,3,3,3,2,1,1,3,3,1
10680,5,3,1951,1951,44.0,756.0,0.0,1380.0,2136.0,2136,0,0,2136,0.0,0.0,2,0,4,1,7,0,1951.0,2.0,528.0,0,30,0,0,0,0,0,2006,137900,3,3,3,2,2,1,3,3,4,1,1,3,3,1
9535,6,5,1998,1998,0.0,851.0,0.0,75.0,926.0,926,678,0,1604,0.0,0.0,2,1,3,1,7,0,1998.0,2.0,472.0,100,82,0,0,0,0,0,2008,195500,3,3,4,3,6,1,5,3,7,1,3,3,3,1
6858,6,4,1915,1950,0.0,0.0,0.0,806.0,806.0,841,806,0,1647,1.0,0.0,1,1,4,1,6,0,1920.0,1.0,216.0,0,66,136,0,0,0,0,2010,128000,3,3,4,3,1,1,3,2,7,1,1,3,3,1
8100,5,8,1961,2007,0.0,764.0,0.0,100.0,864.0,864,0,0,864,1.0,0.0,1,0,3,1,5,1,1962.0,1.0,420.0,132,0,0,0,0,0,0,2008,135000,3,4,3,3,5,1,5,4,7,3,1,3,3,1
9216,5,6,1975,1975,176.0,294.0,0.0,782.0,1076.0,1076,0,0,1076,0.0,0.0,1,1,3,1,5,1,1985.0,2.0,576.0,0,0,0,0,0,0,0,2008,143195,3,3,3,3,5,1,3,3,7,2,1,3,3,1
9100,5,6,1930,1960,0.0,0.0,0.0,742.0,742.0,779,0,156,935,0.0,0.0,1,0,2,1,4,0,1988.0,1.0,308.0,0,0,0,0,0,0,600,2008,79500,3,3,3,3,1,1,3,3,7,1,1,3,3,1
12774,7,5,2003,2004,95.0,0.0,0.0,835.0,835.0,835,828,0,1663,0.0,0.0,2,1,3,1,8,0,2003.0,2.0,478.0,168,68,0,0,0,0,0,2008,192500,4,3,4,3,1,1,5,4,7,1,2,3,3,1
6000,5,7,1950,1970,0.0,384.0,0.0,384.0,768.0,768,560,0,1328,0.0,0.0,1,1,3,1,6,0,1950.0,1.0,308.0,0,12,0,0,0,0,0,2009,129500,3,5,3,3,4,1,3,3,7,1,1,3,3,1
10364,6,5,1995,1996,0.0,0.0,0.0,806.0,806.0,806,766,0,1572,0.0,0.0,2,1,3,1,7,1,1995.0,2.0,373.0,0,40,0,0,0,0,0,2007,168000,3,3,4,3,1,1,4,3,7,3,3,3,3,1
6000,6,5,1939,1950,0.0,264.0,0.0,475.0,739.0,874,468,0,1342,0.0,0.0,2,0,2,2,7,1,1939.0,1.0,240.0,0,0,0,0,0,0,0,2008,105000,3,3,3,3,2,1,5,3,7,4,1,3,3,1
10530,6,5,1971,1971,0.0,282.0,35.0,664.0,981.0,981,0,0,981,1.0,0.0,1,1,3,1,5,0,1979.0,2.0,576.0,0,312,40,0,0,0,0,2007,143250,3,3,3,3,5,2,3,3,7,1,1,3,3,1
9525,5,6,1995,2006,0.0,0.0,0.0,1099.0,1099.0,1099,0,0,1099,0.0,0.0,1,1,3,1,6,0,1999.0,1.0,352.0,278,0,0,0,0,0,0,2008,144000,3,3,4,3,1,1,5,4,7,1,1,3,3,1
8880,7,5,1994,2002,0.0,695.0,0.0,253.0,948.0,1222,888,0,2110,1.0,0.0,2,1,3,1,8,2,1994.0,2.0,463.0,0,130,0,0,0,0,0,2010,205000,4,3,4,3,6,1,5,4,7,2,2,3,3,1
8410,6,6,1974,1974,0.0,924.0,0.0,46.0,970.0,1026,0,0,1026,1.0,0.0,1,0,2,1,5,1,1974.0,2.0,528.0,193,0,0,0,0,0,0,2007,143000,3,3,4,3,5,1,3,3,7,1,1,3,3,1
4385,9,5,2001,2001,0.0,964.0,0.0,455.0,1419.0,1419,0,0,1419,1.0,0.0,1,1,2,1,5,1,2001.0,2.0,588.0,155,58,0,0,0,0,0,2008,290000,4,3,5,3,6,1,5,5,7,3,3,3,3,1
12919,9,5,2009,2010,760.0,2188.0,0.0,142.0,2330.0,2364,0,0,2364,1.0,0.0,2,1,2,1,11,2,2009.0,3.0,820.0,0,67,0,0,0,0,0,2010,611657,5,3,5,3,6,1,5,5,7,4,3,3,3,1
12464,5,5,1996,1996,0.0,732.0,0.0,308.0,1040.0,1040,0,0,1040,1.0,0.0,1,0,3,1,6,0,2000.0,2.0,576.0,168,0,0,0,0,0,0,2009,152000,3,4,4,3,6,1,4,4,7,1,1,3,3,1
5005,8,5,1992,1992,0.0,263.0,0.0,1017.0,1280.0,1280,0,0,1280,0.0,0.0,2,0,2,1,5,0,1992.0,2.0,506.0,0,82,0,0,144,0,0,2010,191500,4,3,4,3,5,1,5,4,7,1,2,3,3,1
9591,8,5,2004,2005,344.0,0.0,0.0,1143.0,1143.0,1143,1330,0,2473,0.0,0.0,2,1,4,1,9,1,2004.0,3.0,852.0,192,151,0,0,0,0,0,2007,317000,4,3,5,3,1,1,5,4,7,4,2,3,3,1
6960,7,8,1940,1998,0.0,258.0,0.0,422.0,680.0,798,504,0,1302,0.0,0.0,1,1,2,1,6,2,1940.0,1.0,224.0,0,0,0,0,126,0,0,2007,165250,3,3,3,3,5,1,5,4,7,4,1,3,3,1
9825,5,5,1966,1966,0.0,609.0,0.0,483.0,1092.0,1092,0,0,1092,0.0,0.0,1,0,3,1,6,0,1966.0,1.0,264.0,259,0,0,0,161,0,0,2008,123000,3,3,3,3,3,1,3,3,7,1,1,3,3,1
14175,6,8,1956,1956,0.0,776.0,0.0,212.0,988.0,1188,0,0,1188,1.0,0.0,1,0,1,1,4,1,1956.0,2.0,621.0,102,89,231,0,0,0,0,2008,185000,3,3,3,4,6,1,3,3,7,3,1,3,3,1
7400,7,6,1962,1962,0.0,809.0,0.0,236.0,1045.0,1045,0,0,1045,1.0,0.0,1,0,3,1,6,0,1962.0,2.0,528.0,0,0,0,0,0,0,0,2006,120000,3,3,3,3,2,1,4,3,7,1,1,3,3,1
10738,6,7,1966,1966,0.0,792.0,0.0,301.0,1093.0,1093,0,0,1093,1.0,0.0,2,0,3,1,6,1,1966.0,2.0,484.0,224,0,0,0,0,0,400,2007,158500,3,3,3,3,5,1,4,3,7,2,2,3,3,1
8366,6,5,2004,2004,0.0,0.0,0.0,798.0,798.0,798,842,0,1640,0.0,0.0,2,1,3,1,6,0,2004.0,2.0,520.0,138,45,0,0,0,0,0,2008,173000,4,3,4,3,1,1,5,4,7,1,2,3,3,1
9842,4,5,1962,1962,0.0,0.0,0.0,0.0,0.0,1224,0,0,1224,0.0,0.0,2,0,2,2,6,0,1962.0,2.0,462.0,0,0,0,0,0,0,0,2007,101800,3,3,1,1,0,0,3,3,7,1,1,3,3,1
7200,7,9,1936,2007,0.0,350.0,210.0,0.0,560.0,575,560,0,1135,1.0,0.0,1,0,3,1,6,0,1971.0,2.0,576.0,256,0,0,0,0,0,0,2009,155000,4,4,4,4,5,4,5,4,7,1,2,3,3,1
10230,5,7,1925,1950,0.0,0.0,0.0,1054.0,1054.0,1078,0,0,1078,0.0,0.0,1,0,3,1,6,0,1987.0,1.0,264.0,0,0,0,0,112,0,0,2009,125000,3,3,3,3,1,1,5,5,7,1,1,3,3,1
8626,4,6,1956,1956,1.0,0.0,0.0,0.0,0.0,968,0,0,968,0.0,0.0,1,0,2,1,5,0,1956.0,1.0,331.0,0,0,0,0,0,0,0,2007,104500,3,3,1,1,0,0,4,3,7,1,1,2,3,1
8834,9,5,2004,2005,216.0,1170.0,0.0,292.0,1462.0,1462,762,0,2224,1.0,0.0,2,1,4,1,10,1,2004.0,3.0,738.0,184,0,0,0,0,0,0,2009,350000,4,3,5,3,6,1,5,5,7,4,3,3,3,1
8544,3,4,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,6,0,1949.0,2.0,400.0,0,0,0,0,0,0,0,2006,93500,3,3,1,1,0,0,4,3,7,1,1,3,3,1
9179,7,5,1999,1999,158.0,633.0,0.0,240.0,873.0,882,908,0,1790,1.0,0.0,2,1,3,1,7,0,1999.0,2.0,588.0,0,88,0,0,0,0,0,2008,193000,4,3,4,3,6,1,5,4,7,1,2,3,3,1
11526,6,7,1922,1994,0.0,0.0,0.0,588.0,588.0,1423,748,384,2555,0.0,0.0,2,0,3,1,11,1,1993.0,2.0,672.0,431,0,0,0,0,0,0,2008,191000,3,3,5,3,1,1,2,3,6,4,3,3,3,1
5684,6,8,1930,2005,0.0,0.0,0.0,813.0,813.0,813,0,0,813,0.0,0.0,1,0,2,1,5,0,1932.0,1.0,270.0,0,113,0,0,0,0,0,2006,110000,3,3,3,3,1,1,5,4,7,1,1,2,2,1
11885,8,5,2001,2001,108.0,990.0,0.0,309.0,1299.0,1299,573,0,1872,1.0,0.0,2,1,3,1,7,1,2001.0,2.0,531.0,160,122,0,0,0,0,0,2009,261500,4,3,4,3,6,1,5,5,7,3,2,3,3,1
9600,5,6,1956,1956,0.0,504.0,0.0,546.0,1050.0,1050,0,0,1050,0.0,0.0,1,0,2,1,5,0,1956.0,1.0,338.0,0,0,0,0,0,0,0,2009,128900,3,3,3,3,3,1,4,3,7,1,1,3,3,1
17242,9,5,1993,1994,738.0,292.0,1393.0,48.0,1733.0,1933,1567,0,3500,1.0,0.0,3,1,4,1,11,1,1993.0,3.0,959.0,870,86,0,0,210,0,0,2006,584500,4,4,5,3,3,6,5,5,7,3,2,3,3,1
10215,4,5,1954,1954,132.0,492.0,0.0,372.0,864.0,948,0,0,948,0.0,0.0,1,0,3,1,5,0,1954.0,1.0,248.0,0,0,0,0,0,0,0,2007,111000,3,3,3,3,5,1,5,3,7,1,1,3,3,1
8550,5,5,1926,1950,0.0,0.0,0.0,750.0,750.0,960,356,0,1316,0.0,0.0,1,0,4,1,7,0,1965.0,2.0,576.0,0,0,0,0,0,0,0,2007,90000,3,3,2,3,1,1,3,3,7,1,1,3,3,1
